,id,username,text,created_at,date,retweets,hashtags,geo,polarity,subjectivity
1126,1234773473370574854,CoomaDoc,USA has tested &lt; 500 people for corona virus at 1st March. Australia has tested &gt; 10000.,2020-03-03 09:31:51+00:00,2020-03-03,7,,,0.0,0.0
1127,1234771982601916416,Darryl631,"**HEALTHCARE** USA take notice of this piece by @jimmy_dore .... and hey!UK pay close attention too, because this is the healthcare we can expect in the very near future. FACT! Pelosi:Corona Vaccine Should Be “Affordable”. WTF?!? https://youtu.be/bR-L3qObwLo via @YouTube",2020-03-03 09:25:56+00:00,2020-03-03,0,,,-0.11000000000000001,0.264
1128,1234771579038568449,seitenreporter,Die #USA haben dank #Trump's Streichungen nur ein Labor in Atlanta das mit dem #Corona Virus umgehen kann. Und nun das: ,2020-03-03 09:24:20+00:00,2020-03-03,1,#USA #Trump #Corona,,0.0,0.0
1129,1234770287515832323,tobetraded,"#OMXS30 har hittills idag handlats upp 2,3 procent efter gårdagens starka uppgång i USA. Inför den amerikanska börsöppningen är #SP500-terminen upp 0,5 procent och #Nasdaq-terminen har stigit 0,8 procent.",2020-03-03 09:19:12+00:00,2020-03-03,0,#OMXS30 #SP500 #Nasdaq,,0.0,0.0
1130,1234769246074236930,ARTOLABlog,"Valeuutinen, parahtaa USA:n omistajayhtiö Corona-oluen väitetystä brändikatastrofista – ”Äärimmäisen valitettavaa” http://dlvr.it/RR7ykB",2020-03-03 09:15:03+00:00,2020-03-03,0,,,0.0,0.0
1131,1234769235051732992,MoloBartolo,"Es una burbuja, +9% APPLE cerca de máximos, china no solo es una gran mercado además es su fábrica..... Da igual, burbujón. Dow Jones +5% en usa se cree que te puedes hace rico pidiendo un crédito y comprando acciones.....",2020-03-03 09:15:01+00:00,2020-03-03,0,,,0.0,0.0
1132,1234769220753293312,ilmattia,"Italy has one of the best National healthcare systems in the world, and it's almost free! For sure better than USA. Your private system is a severe weakness of the nation in case of a diffuse emergency like Corona virus. You will see it in a few weeks.",2020-03-03 09:14:57+00:00,2020-03-03,0,,,0.2625,0.43000000000000005
1133,1234767377000280065,landenkompas,Grote stijging besmettingen Zuid-Korea. #Marokko toegevoegd aan landen met besmettingen. Dodental USA gestegen naar 6. Actuele cijfers coronavirus 3 maart 2020. https://landenkompas.nl/nieuws/526-coronavirus-actuele-cijfers-dodental-en-getroffen-landen #coronavirus #corona #COVID2019 #COVID19 #COVID19NL #CoronaOutbreak,2020-03-03 09:07:38+00:00,2020-03-03,1,#Marokko #coronavirus #corona #COVID2019 #COVID19 #COVID19NL #CoronaOutbreak,,0.0,0.0
1134,1234767260230668290,hadrianbermuda,"Caper itu mah, mau dogfight sama USA Airforce atau sama Corona airforce kali.",2020-03-03 09:07:10+00:00,2020-03-03,0,,,0.0,0.0
1135,1234767230157512704,jyllandsposten,Læge: USA's corona-håndtering er en skandale http://dlvr.it/RR7xny,2020-03-03 09:07:03+00:00,2020-03-03,1,,,0.0,0.0
1136,1234767085110165504,sunshine_didou,Covid-19 aka “Corona bad bitch virus” hits the USA My American cooperation: “yup we are cutting your access to YouTube to prevent the virus to spread”,2020-03-03 09:06:28+00:00,2020-03-03,0,,,-0.43,0.52
1137,1234766410351554562,acendrad0_,"Estoy en el centro de salud y todo el mundo alarmado por el con corona virus, pero nadie usa una mascarilla para evitar que nos pegen Sun gérmenes y mucho menos se tapan la boca xd",2020-03-03 09:03:47+00:00,2020-03-03,0,,,0.0,0.0
1138,1234765596757094400,pm44871492,"This is how all the countries like China,S Korea Italy ,USA etc reacted after first case of Corona was detected....and now u can see the situation there !",2020-03-03 09:00:33+00:00,2020-03-03,0,,,0.31,0.33
1139,1234765130468089862,SzymonNowak1do1,"(1/2) Rewizje prognoz zysków rewizjami. W USA i tak pomimo obniżenia oczekiwań zobaczymy prawdopodobnie solidny wzrost r/r, co wpisuje się w trend wzrostowy na S&amp;P 500. ",2020-03-03 08:58:42+00:00,2020-03-03,2,,,0.0,0.0
1140,1234764097029206018,mmuutiset,"Valeuutinen, parahtaa USA:n omistajayhtiö Corona-oluen väitetystä brändikatastrofista – ”Äärimmäisen valitettavaa” http://dlvr.it/RR7w30",2020-03-03 08:54:36+00:00,2020-03-03,0,,,0.0,0.0
1141,1234763063930298369,Edwardo68504801,I knew it there's something fishy around this CORONA VIRUS outbreak.. either China screw themselves thinking they'll use against USA because of Hauwei story now it backfired... ,2020-03-03 08:50:29+00:00,2020-03-03,0,,,0.0,0.0
1142,1234762357475282944,MommyInControl,"What’s the basic test for the Corona virus anyways? As far as my research goes, only 3 countries are able to do the specific test for Corona Virus. USA, Netherlands, and China. How is Pakistan testing patients?",2020-03-03 08:47:41+00:00,2020-03-03,0,,,0.0375,0.20249999999999999
1143,1234762170459705345,MommyInControl,"What’s the basic test for the virus anyways? As far as my research goes, only 3 countries are able to do the test for Corona Virus. USA, Netherlands, and China. How is Pakistan testing patients?",2020-03-03 08:46:56+00:00,2020-03-03,0,,,0.05,0.25
1144,1234760996167856128,KraftDer,"weshalb wurde nicht hier mal eine vergleichsgrafik zu einer herkömmlichen Grippe gezeigt? ihr seid Journalisten! Wer dreht hier am rad? Aktienmärkte brechen ein, China ist der größte Konkurrent der USA, dort kaum Corona Fälle. co2 Studie im Zusammenhang mit Virus. was ist da los",2020-03-03 08:42:16+00:00,2020-03-03,0,,,0.0,0.0
1145,1234760797533941760,parvinderkaswan,@safiranand @porinju Sir how is Motilal Oswal Nasdaq 100 FOF mutual fund if one wants to invest in USA stock market ?,2020-03-03 08:41:29+00:00,2020-03-03,0,,,0.2,0.1
1146,1234760181600251904,Gistmania,"Number Of People Dead From Corona Virus In USA Rises to 6 https://www.gistmania.com/talk/topic,456817.0.html?utm_source=dlvr.it&amp;utm_medium=twitter",2020-03-03 08:39:02+00:00,2020-03-03,1,,,-0.2,0.4
1147,1234760069423751169,vincente,Dit is de huidige #usa met een gezondheidssysteem dat bizar is. $3000+ voor een corona test.. ,2020-03-03 08:38:35+00:00,2020-03-03,8,#usa,,0.0,0.0
1148,1234759077399539713,AlmayloveAlmay,Sekov small corona virus you run go USA,2020-03-03 08:34:39+00:00,2020-03-03,0,,,-0.25,0.4
1149,1234758409821589504,investicniweb,"Americké #akcie v pondělí prudce ožily, indexy S&amp;P 500 a #Nasdaq Composite vykázaly největší jednodenní zisk od konce roku 2018 http://bit.ly/2VHSONt #WallStreet #USA",2020-03-03 08:32:00+00:00,2020-03-03,0,#akcie #Nasdaq #WallStreet #USA,,0.0,0.0
1150,1234758341924212738,LarrazGustavo,"POTUS se reune con los máximos representantes de las Farmacéuticas Americanas para analizar el estado en que se encuentra en los laboratorios de USA del ""CORONA VIRUS""... https://lnkd.in/dJngB6H",2020-03-03 08:31:44+00:00,2020-03-03,0,,,0.0,0.0
1151,1234758131269369856,pizzaital,38/ - [03. März 2020' - CET 09:30 Uhr #Deutschland #Schweiz #Italia #EU] - [03. March 2020' - GMT-5 03:30 a.m. #NewYork #USA] - #Москва #UK #China #Worldwide #CoronaVirusUpdate #COVID19 #SARS_CoV_2 #CoronaVirus #Corona #Virus https://systems.jhu.edu/,2020-03-03 08:30:53+00:00,2020-03-03,2,#Deutschland #Schweiz #Italia #EU #NewYork #USA #UK #China #Worldwide #CoronaVirusUpdate #COVID19 #SARS_CoV_2 #CoronaVirus #Corona #Virus,,0.0,0.0
1152,1234756573869871105,ozanktarman,"Our Luzzetti makes cut call even more aggressive. Like most in street So it becomes chicken egg for Central Banks But at the same time I except more USA, UK Corona spread. Berlin closures G7 call, followed by our asset heads call.. then big Cup matches at night. ",2020-03-03 08:24:42+00:00,2020-03-03,0,,,0.19333333333333333,0.3566666666666667
1153,1234756283322052608,VNotKind,Il Corona è una meraviglia tutti lo vonno e nessuno se lo piglia! Sentite l'odissea di questa infermiera! Non funziona niente neanche negli USA ,2020-03-03 08:23:33+00:00,2020-03-03,4,,,0.0,0.0
1154,1234755286411423745,aluk64,"@MattHancock As usual, lame in action,.. poor Harry &amp; his parents, cutting A&amp;E targets cos he can’t meet them, &amp; now corona with a lack of quarantine. USA acted the very next day! Grow a pair &amp; try doing what you re paid for, or move aside.",2020-03-03 08:19:35+00:00,2020-03-03,0,,,-0.11,0.17333333333333334
1155,1234754869300473856,ERaspiengeas,USA : Coronavirus -&gt; les ventes de bières Corona s’effondrent France : ,2020-03-03 08:17:56+00:00,2020-03-03,9569,,,0.0,0.0
1156,1234754038622773250,DiegoFusaro,#COVID19 #Covid_19 #coronarvirusitalia #CoronaOutbreak Diego Fusaro - Spunta il documento USA che svela ciò che sta accadendo in Cina col Corona (3.3.2020) ,2020-03-03 08:14:38+00:00,2020-03-03,6,#COVID19 #Covid_19 #coronarvirusitalia #CoronaOutbreak,,0.0,0.0
1157,1234753687177891840,SallyannMcclel1,"The Satan bug-film usa 1965-someone else knows something else somwhere else! My opinion like simpsons predicted 9/11, Ebola, Notre:dame, Kobe bryant , Prince, and in 1993 Corona virus in china! Something not right!!!! ",2020-03-03 08:13:14+00:00,2020-03-03,0,,,-0.07,0.135
1158,1234753534324813824,marycianah,"Alafu sio iPhone zetu za kariakoo zinakuja na corona, yupo USA huko na iPhone 11 pro zao wenyewe wanasema ujisikia njaa unaiambia tu simu nina njaa unakuletea @pizza na @pepsi bariiiiiiiiidi ",2020-03-03 08:12:37+00:00,2020-03-03,0,,,0.0,0.0
1159,1234753520580079619,Mister_Stout,"If the corona virus mortality rate is thought to be 2.3%, and we have 100 confirmed cases with 6 deaths in the #USA. We either have a 6% mortality rate here or a lot of missing data. #Coronavirustexas #COVID19 #Covid_19 #CoronaOutbreak #TrumpIsAnIdiot #CDC #TexasIndependenceDay",2020-03-03 08:12:34+00:00,2020-03-03,0,#USA #Coronavirustexas #COVID19 #Covid_19 #CoronaOutbreak #TrumpIsAnIdiot #CDC #TexasIndependenceDay,,0.06666666666666667,0.35000000000000003
1160,1234752925295161344,Kathlee71068501,Very true! Flu has already killed more people this year in USA than corona has killed everywhere!,2020-03-03 08:10:12+00:00,2020-03-03,0,,,0.295,0.51
1161,1234752787075993601,dunstablian,"So SLY NEWS apparently so concerned about the planet, decide to fly Kay Burley, their propagandist in chief, all the way to the USA, to interview the British Health Secretary who is back here in London on the Corona virus!!! Hypocrisy personified.....",2020-03-03 08:09:39+00:00,2020-03-03,2,,,0.105,0.155
1162,1234752116528427008,ransport,88 Corona-Fälle in den USA bisher ... #ranNFL,2020-03-03 08:06:59+00:00,2020-03-03,2,#ranNFL,,0.0,0.0
1163,1234751198537928704,SignalsMe,"Dow jumps nearly 1,300 points on hopes that central banks can boost economies as coronavirus spreads - USA TODAY https://ift.tt/2x3TWkm #stocks #news",2020-03-03 08:03:20+00:00,2020-03-03,0,#stocks #news,,0.05,0.33
1164,1234751039166959616,so_sroy,"""Nos produits aident à supprimer les symptômes et c'est cool, mais ils ne suppriment pas les symptômes et c'est cool aussi."" ""On est efficaces contre les syndromes grippaux mais pour le corona oups déconnez pas les gens."" Boiron USA danse décidément sur un fil en ce moment... ",2020-03-03 08:02:42+00:00,2020-03-03,11,,,0.11666666666666665,0.21666666666666667
1165,1234750755619397634,FortRussNews,CORONA - THE VIRUS AND THE CURE https://is.gd/BqlmT1 #Analysis #China #Coronavirus #Geopolitics #USA,2020-03-03 08:01:35+00:00,2020-03-03,0,#Analysis #China #Coronavirus #Geopolitics #USA,,0.0,0.0
1166,1234750462634733568,BernsteinBankEu,"Dates of the day: 10:30am UK Purchasing Managers' Index Construction (Feb), forecast 48.8; 11:00am EU Consumer Price Index (CPI)(year)(Feb), forecast 1.2%; 10:30pm USA API Crude Oil Inventory #Gold #CrudeOil #Dax #DowJones #Corona",2020-03-03 08:00:25+00:00,2020-03-03,0,#Gold #CrudeOil #Dax #DowJones #Corona,,-0.7,1.0
1167,1234750376299188224,BernsteinBank,"Termine des Tages: 10:30 UK Einkaufsmanagerindex Baugewerbe (Feb), Prognose 48,8; 11:00 EU Verbraucherpreisindex (VPI)(Jahr)(Feb), Prognose 1,2%; 22:30 USA API Rohöllagerbestand #Gold #Rohöl #Dax #DowJones #Corona",2020-03-03 08:00:04+00:00,2020-03-03,0,#Gold #Roh #Dax #DowJones #Corona,,0.0,0.0
1168,1234749916276088836,bts0613_Ralra,"USA can't even control the Flu, How can you deal with Corona virus? USA is safe zone with Corona? No. Do you know USA even don't have ability to diagnose because don't have enough Kit? Please watch the situation in real.",2020-03-03 07:58:15+00:00,2020-03-03,0,,,0.13999999999999999,0.26
1169,1234748064956592130,FarbrorBryd,"Idag tisdag bygger vi börshandelsutveckling på USA´s slutkurser, för det är verkligen ett mål att se fram emot! Dow Jones Indu. Avg+5,09% NASDAQ 100 +4,92% NASDAQ Composite+4,49%",2020-03-03 07:50:53+00:00,2020-03-03,0,,,0.0,0.0
1170,1234746214546984960,mr_andxx,"Indici USA, è arrivato il rimbalzo: DOW +5,1% ",2020-03-03 07:43:32+00:00,2020-03-03,0,,,0.0,0.0
1171,1234745577616879616,SallyannMcclel1,"Simpsonsons-predicted in 1993, Ebola, notre dame, Kobe bryant, prince, 9/11, Corona virus in china-Wake up! Evil warns us hidden in plain sight through tv movies books adverts music-do your homework-ciming out of usa! Someone else knows something else -wicked!",2020-03-03 07:41:00+00:00,2020-03-03,0,,,-0.16,0.18666666666666668
1172,1234745458112811010,UcFjp_fD,"Corona virus, on fait le point de la situation en Chine avec un reflux en raison de l’importation de la maladie, la propagation de celle-ci aux USA, a lUE, des foyers tels que la Corée du Sud et l’Iran A noter un taux de mortalité de l’ordre de 3-5% ",2020-03-03 07:40:32+00:00,2020-03-03,0,,,0.0,0.0
1173,1234745377078890496,MichaDruzynski,I picia piwa corona z usa.,2020-03-03 07:40:13+00:00,2020-03-03,0,,,0.0,0.0
1174,1234745012686131201,BobHp435,"$FNHI $FNHI In Rossi we Trust $SBES, $ZMRK, $GRNF, $SPOM, $HDII, $PASO, $CSPS #china #USA #Canada #nasdaq #trump $SPY $SPX $TSLA $GLTC $KWBT $CSPS $FONU $GGSM",2020-03-03 07:38:46+00:00,2020-03-03,0,#china #USA #Canada #nasdaq #trump,,0.0,0.0
1175,1234745004180070400,LibertyLoud,#corona #virus #covid19 #cdc #usa #trump @realDonaldTrump @POTUS @VP @Mike_Pence @parscale Getting horrible advice from @CDCgov Appalling handling of Corona Virus - massive failure! ,2020-03-03 07:38:44+00:00,2020-03-03,0,#corona #virus #covid19 #cdc #usa #trump,,-0.44,0.8
1176,1234744304905662464,BOLNETWORK,Corona Vaccine is About to get Prepared | BOL News Headlines 12:00 PM | 3rd March 2020 #CoronaOutbreak #USA #12pmHeadlines,2020-03-03 07:35:57+00:00,2020-03-03,3,#CoronaOutbreak #USA #12pmHeadlines,,0.0,0.0
1177,1234744196906524672,marco_vrg,"#Coronavirus spreading fast outside #China , #airports to increase screenings https://reut.rs/2woSMzk #virus #health #WallStreet #Nasdaq #China #Geneva #WHO #economy #growth #airports #travel #tourism #Europe #Italy #USA #Germany #France #spread #vaccine #Iran #Japan #SouthKorea",2020-03-03 07:35:31+00:00,2020-03-03,1,#Coronavirus #China #airports #virus #health #WallStreet #Nasdaq #China #Geneva #WHO #economy #growth #airports #travel #tourism #Europe #Italy #USA #Germany #France #spread #vaccine #Iran #Japan #SouthKorea,,0.1,0.33
1178,1234743799760420864,TonyMurega,"Even as Europe 'worries' over slow spread of corona virus in Africa, more countries have reported cases of infection 1. Egypt 2. Algeria 3. Nigeria 4. Senegal South Korea has x3 more new cases than China, 5 have died in USA, 52 in Italy..",2020-03-03 07:33:56+00:00,2020-03-03,5,,,0.084,0.186
1179,1234743102172209153,Nymne,En påminnelse om att det är väldigt dyrt att testa sig för corona i resten av USA ,2020-03-03 07:31:10+00:00,2020-03-03,0,,,0.0,0.0
1180,1234743083796856835,jojjeols,"Kinas propagandamaskineri går nu på högvarv för att höja regimens hantering av Corona till skyarna. En bok om presidentens stordåd ska ges ut på sex olik språk. Statliga medier intervjuar ""experter"" från Ryssland och Kuba. USA beskylls för ökad spridning. http://inbeijing.se/bulletin/2020/03/03/det-stora-propagandakriget-om-coronaviruset-och-kina/",2020-03-03 07:31:06+00:00,2020-03-03,8,,,0.0,0.0
1181,1234742831454932992,Dana4Liberty,"The question I have is: Why would the [DS] want to destroy China's economy when [they] want to destroy the USA's economy to make Trump look bad? Also, I believe that Trump was already bringing manufacturing back to the USA before the Corona Virus.",2020-03-03 07:30:06+00:00,2020-03-03,0,,,-0.185,0.11
1182,1234742535706349568,projekt80se,I stället för fri sjukvård: religion och snake oil. Lär gå bra när Corona får fart i USA. ,2020-03-03 07:28:55+00:00,2020-03-03,0,,,0.0,0.0
1183,1234741397388853248,mastermineSEO,#coronaviruschina #corona_usa ,2020-03-03 07:24:24+00:00,2020-03-03,0,#coronaviruschina #corona_usa,,0.0,0.0
1184,1234740577314496512,vgm3vakb,PANDEMICS THE CORONA VIRUS is a pandemic unlike many others called as such to absorb old stock USA drugs by scams in the past.,2020-03-03 07:21:08+00:00,2020-03-03,0,,,0.09,0.36
1185,1234739591707602945,DucaGuarnieri,in USA ci sono solo 17 città che hanno il tampone per il corona virus e le analisi le fanno solo ad Atlanta.,2020-03-03 07:17:13+00:00,2020-03-03,0,,,0.0,0.0
1186,1234739584778391552,VincentCrypt46,Was Corona a FF re-designed to destroy the China economy? Will manufacturing be brought back to USA in the name of Nat Sec.?,2020-03-03 07:17:12+00:00,2020-03-03,45,,,-0.08333333333333333,0.09999999999999999
1187,1234739189368881152,Amos8125,"Intanto ieri cospicuo rimbalzo degli indici usa che stavano già salendo di 2,5 punti alla chiusura europea ma chiudono tra +4,5% (sp) e più 5 (nasdaq e dow jones). Probabile che i latecomers delle vendite allo scoperto abbiano contribuito con le ricoperture automatiche",2020-03-03 07:15:37+00:00,2020-03-03,0,,,0.0,0.0
1188,1234739053486059520,SummitNext,"""President @realDonaldTrump told executives from large and small biopharmaceutical companies to move as expeditiously as possible to develop #vaccines and treatments for the new #coronavirus"" #DonaldTrump #Corona #CoronaOutbreak #Coronavirustexas #usa ",2020-03-03 07:15:05+00:00,2020-03-03,0,#vaccines #coronavirus #DonaldTrump #Corona #CoronaOutbreak #Coronavirustexas #usa,,0.03,0.57
1189,1234737699409596416,HalleVerkehrt,"Das 1,5 Grad Ziel ist mit einer Krisenwirtschaft wie USA 1943 machbar, sogar bei deutlich höherem Konsumlevel. Alle hoffen, dass Corona bald vorbei ist und glimpflich abläuft. Aber es demonstriert, wie viel ein #boycott4future oder degrowth bringen könnte.",2020-03-03 07:09:42+00:00,2020-03-03,1,#boycott4future,,0.0,0.0
1190,1234737081794035713,DiegoFusaro,Diego Fusaro - Spunta il documento USA che svela ciò che sta accadendo in Cina col Corona (3.3.2020) ,2020-03-03 07:07:15+00:00,2020-03-03,7,,,0.0,0.0
1191,1234736527634239488,dhavalpatel52,CITY WITH HIGH TEMP ARE LEAST RISKY FROM CORONA... #coronavirusindia #CoronavirusReachesDelhi #CoronaOutbreak #Coronavirustexas #coronaviruswashington #Europe #US #USA #NYSE #DAX30 #CAC #FTSE #NSE #BSE #banknifty #bankniftyfuture #niftyfuture #nifty50 #China #SouthKorea,2020-03-03 07:05:03+00:00,2020-03-03,6,#coronavirusindia #CoronavirusReachesDelhi #CoronaOutbreak #Coronavirustexas #coronaviruswashington #Europe #US #USA #NYSE #DAX30 #CAC #FTSE #NSE #BSE #banknifty #bankniftyfuture #niftyfuture #nifty50 #China #SouthKorea,,-0.07,0.47
1192,1234735845640290304,jlantah21,@aniesbaswedan pemimpin itu mengayomi bkn menakut2i! RS siaga CORONA vs FORMULA E 13 NEGARA _________________________ 1. TIONGKOK 2. FRANCE 3. USA 4. ENGLAND 5. GERMANY 6. NETHERLANDS 7. SWISS 8. NEW ZEALAND 9. PORTUGAL 10. INDIA 11. BELGIUM 12. MONACO 13. BRASIL _DKI GENTiNG_ ,2020-03-03 07:02:20+00:00,2020-03-03,0,,,0.009333333333333334,0.030000000000000002
1193,1234734480339996674,MRkumar23,"corona is killing them, USA is killing them, turkey is killing them, pakistan is wishing to kill them but hey they find india as a concern ",2020-03-03 06:56:55+00:00,2020-03-03,1,,,0.0,0.0
1194,1234734459938729984,WORLDTRADE25251,@realDonaldTrump CUT OF TAX IMPACT GDP LOST ABOVE 4 TRILLION IN RUNNING QURATER 100% FED CUT OF TAX IS WORST DECISSION ITS NOT WORK USA&amp;WORLD CORONA PATIENTS IS INCREASED DAY BY DAY(GOV NOT DECLARE REAL FIGURE) WE already SAY WORLD ECONOMICAL SHUTDOWN 2020 now only 56 DAY REMAINS ,2020-03-03 06:56:50+00:00,2020-03-03,1,,,-0.1,0.66
1195,1234731496705024002,IacobellisT,"Mentana usa un trucco di distonia semantics per abbindolare I fessi cronici. La normale influenza uccide 8000 persons all'anno in Italia, Nella fascia anziani e Makati. Il Corona virus molti di meno, quindi il Corona virus non é + pericoloso dell'influenza solita!",2020-03-03 06:45:03+00:00,2020-03-03,0,,,0.0,0.0
1196,1234730536762888193,RAMKM,"@flySFO are you checking/testing the travelers who are vising or coming back to USA for Corona virus? I visited the SFO Airport on Sunday, found out that there are no checks, is that true?",2020-03-03 06:41:14+00:00,2020-03-03,0,,,0.175,0.325
1197,1234730529360052225,Ichan0712Marisa,Ga usa panik Corona masuk Indo bahkan sudah masuk Balikpapan kota kita sendiri.. Kan sudah ada HYDROGEN FONTAINE.. Fine... kl kalian merasa ga masuk akal dr air putih saja kq bisa ya mencegah bahkan bs membantu… https://www.instagram.com/p/B9QwTAjD1DA/?igshid=vx2yhm6brctp,2020-03-03 06:41:13+00:00,2020-03-03,0,,,0.42,0.5
1198,1234730521407692801,LibertyLoud,The US has a history of testing biological weapons on the public – were infected ticks used too? #corona #virus #covid19 #USA ,2020-03-03 06:41:11+00:00,2020-03-03,0,#corona #virus #covid19 #USA,,0.0,0.035
1199,1234730404755591169,RAMKM,"@FacetimeSFO are you checking/testing the travelers who are vising or coming back to USA for Corona virus? I visited the SFO Airport on Sunday, found out that there are no checks, is that true?",2020-03-03 06:40:43+00:00,2020-03-03,0,,,0.175,0.325
1200,1234730245787246593,imaxxs,"#COVID19 #coronavirus ready to die and leave USA after being verbally humiliated and brought to knees by President @realDonaldTrump You take a solid flu vaccine. You don’t think it will have an impact, much of an impact on corona? “No.” (Pause) “Probably none.” ",2020-03-03 06:40:05+00:00,2020-03-03,0,#COVID19 #coronavirus,,0.10000000000000002,0.16666666666666666
1201,1234730183246086148,WhosToonie,"For all the people who are saying the Corona virus is just a over exaggerated Flo/cold, it's not. Atm it's killing at a rate faster then the flew and there is no vaccinations. Just through the 12 cases found in the usa, the very few places that can even do the the test or (1/2)",2020-03-03 06:39:50+00:00,2020-03-03,0,,,-0.25333333333333335,0.37666666666666665
1202,1234729312084905984,DDareshore,#iran #china #italy #USA #worldpowers GIVE A F$&amp;@. It’s your job to do so. #giveafuck #shame #corona #coronavirus,2020-03-03 06:36:22+00:00,2020-03-03,0,#iran #china #italy #USA #worldpowers #giveafuck #shame #corona #coronavirus,,0.0,0.0
1203,1234728507604860929,Fat__FIRE,Tror aldrig nånsin jag sett Europa så svagt som nu. Kanske är det rättvist med tanke på Corona. Börserna upp 4-5% i usa förvisso ner något nu och Europa öppnar som bäst plus minus noll.,2020-03-03 06:33:11+00:00,2020-03-03,0,,,-0.03333333333333333,0.03333333333333333
1204,1234727325125603328,WebduniaHindi,अमेरिका में खतरनाक कोरोना वायरस से 4 और लोगों की गयी जान https://hindi.webdunia.com/coronavirus/6-people-died-of-corona-virus-in-america-120030300023_1.html #corona #USA,2020-03-03 06:28:29+00:00,2020-03-03,0,#corona #USA,,0.0,0.0
1205,1234725356826791936,budi57228319,Smoga kita dilindungi dr virus Corona dan tidak usa panik semakin panik semakin mempengaruhi pikiran dan berdampak pada daya tahan tubuh manusia semakin lemah daya tahan tubuh manusia smakin kemungkinan kena virus itu besar soooo tetap jaga kebersihan dan berdoa,2020-03-03 06:20:39+00:00,2020-03-03,0,,,0.0,0.0
1206,1234723825004072962,markmanum,"Wait, who's making corona virus a political thing? People are dying, tests are in short supply in USA, @potus is suggesting we use regular flu vaccine, and clowns at the office of @vp are putting out this trash.",2020-03-03 06:14:34+00:00,2020-03-03,0,,,0.0,0.14500000000000002
1207,1234723324103708672,jana_goetz,Das sehe ich ganz anders. In den USA sind weit weniger Fälle von Corona und Trump (ja auch er) gibt einen Update täglich. Und was hat die Kanzlerin zu Erdogan gesagt? Das musste ich verpasst haben.,2020-03-03 06:12:35+00:00,2020-03-03,0,,,0.0,0.0
1208,1234721960854216704,WorkFullerton,Corona CA USA - Payroll Administrator - Inland Empire Ontario Ledgent Finance Accounting Direct hir: Inland Empire Ontario Ledgent Finance Accounting Direct hire is looking for an experienced candidate capable of support http://dld.bz/hZeNF,2020-03-03 06:07:10+00:00,2020-03-03,0,,,0.3,0.53
1209,1234721938678984704,tardulv,You know what. The USA can have a little Corona. As a treat. ,2020-03-03 06:07:04+00:00,2020-03-03,0,,,-0.06333333333333334,0.16666666666666666
1210,1234721537455874048,tjpowell2008,A take away from this corona virus is that we need to bring manufacturing back to the USA just like we are no longer dependent on other countries for oil we need to be independent from countries like China for our products and goods as well. Made in The USA is coming back ,2020-03-03 06:05:29+00:00,2020-03-03,3,,,-0.02,0.085
1211,1234720705272598528,pacer66,"Und ich hatte mich schon gewundert, dass es in USA so wenig Corona-Fälle gibt. Einfach nicht testen und die Gestorbenen in die Grippe-Statistik aufnehmen - schon ist das Problem ""gelöst"". ",2020-03-03 06:02:10+00:00,2020-03-03,0,,,0.0,0.0
1212,1234720314430353408,Expressen,Läkemedel mot Corona kan vara på väg – har testats på patient i USA • Turkiet anklagar grekiska kustvakten för att trakassera migranter till havs • Våld och splittring efter Girjasdomen – Expressens Federico Moreno har besökt området. ,2020-03-03 06:00:37+00:00,2020-03-03,2,,,0.0,0.0
1213,1234719386579148800,MzimasiK,"@realDonaldTrump Donald Trump is thereone who created corona virus. USA is curse country, USA is drinking blood of other countries. They are rich beacuse of stealing to other people.",2020-03-03 05:56:56+00:00,2020-03-03,0,,,0.0,0.31333333333333335
1214,1234719265485402113,JuliaDouglasGa1,"Right at this point my question is where is Trump when the USA is going through this Corona outbreak? Has not given the USA any assurances really, Pence no clue, but looked for experts, Trump has not given any assurances or given face to the situation, Pontius Pilate.",2020-03-03 05:56:27+00:00,2020-03-03,0,,,0.245,0.37
1215,1234718671223701505,AshChan81587679,"I live in Washington and we had the first Corona death in the USA. 6 people have already died in just 3 days, people at my school have it so school got cancelled andddd we might not be able to leave our houses :D",2020-03-03 05:54:05+00:00,2020-03-03,0,,,0.47,0.615
1216,1234718609693380608,juli882,The math indicates there are hundreds of unidentified infected or mortality is 3 times higher than other countries,2020-03-03 05:53:51+00:00,2020-03-03,0,,,0.06,0.44
1217,1234718364213403649,ArbosTheatre,"THE CRUISING SARS HAS ARRIVED AND LANDED IN THE USA! THE CORONA-VIRUS WORKS IN THE STATES! AND TRUMP IS TILL ON WAR IN THE MIDDLE-EAST! STOPE THE REGIMCHANGEWARS NOW! AND LOOK TO THE CORONA-VIRUS, WHO IS CHANGING THE WORLD WITHOUT TRUMP! ",2020-03-03 05:52:52+00:00,2020-03-03,0,,,0.0,0.0
1218,1234717656953085952,maicolhuan,"recado importante que se vc usa lolo tá imune do corona, só isso mesmo",2020-03-03 05:50:04+00:00,2020-03-03,0,,,0.0,0.0
1219,1234717295802540033,mans_patel,"are Chomu share market was crashed because of corona virus detection on USA, 10 active cases &amp; 2 confirmed deaths.. so stock market was down for last 1 week, and right now they are purchasing shares, nothing to do with Modiji..",2020-03-03 05:48:37+00:00,2020-03-03,0,,,0.08,0.5
